commercial_id,title,nice_class,description,year,lustrum,duration_in_seconds,source,has_been_transcribed,palette_extracted
39fe485ca2434abeadae879c99708458_030,Guy Laroche Fidjii Profumo,3,"All’inizio degli anni ’80, grazie a film come Laguna blu e Paradise, e a serie tv come Fantasilandia, ci fu una parziale riscoperta dei posti esotici incontaminati (anche se, ormai, di incontaminato avevano ben poco). Questo spot del profumo Fidji di Laroche sembra quasi ammiccare a questa moda del periodo, mostrandoci una tipica usanza di quei luoghi per esprimere sentimento d’amore (il “naso-naso”!).",1982,1980_1984,29.0,Spot 80,True,True
3153b3d849174582965764595af46592_030,Giuliani Amaro Medicinale,5,"Prolifico sceneggiatore televisivo degli anni ’50 e ’60 e coautore del celebre Tenente Sheridan, Mario Casacci è il testimonial di questo simpatico spot dell’amaro Giuliani, dove, nelle vesti di un giornalista, intervista un fegato animato che raccomanda a tutti di bersi un bel sorso di amaro Giuliani dopo i pasti, per salvaguardare la nostra e soprattutto la…”sua” salute!",1982,1980_1984,32.0,Spot 80,True,True
67215b8930ba43a1a49c9b7977333c88_030,Nidra Bagnolatte,3,"Bagnolatte Nidra: un bagnoschiuma talmente rilassante al quale, come possiamo ben vedere, nessuno è immune. Imminente pericolo di annegamento!",1982,1980_1984,31.0,Spot 80,True,True
5af332720ec34aba9efc6a9d6748eb8c_030,Barilla Mulino Bianco Pannocchie,30,"Delizioso e antico spot dei biscotti al mais Pannocchie del Mulino Bianco, appartenente alla serie “Quando i mulini erano bianchi…”.",1982,1980_1984,32.0,Spot 80,True,True
14b7d8c913dd4104befebd54a3b0b508_030,Lines Svelto,3,"Spot del Lines Svelto per neonati, il pannolino più usato nei reparti maternità.",1982,1980_1984,32.0,Spot 80,True,True
f25e9d0d47ce444b9ee3629ac941e69d_030,Simac Caffè Simac,7,"Un barista è nel pieno del suo lavoro. Poi giunge al termine e torna a casa. E decide di farsi un caffè uguale a quello del bar, usando la sua Caffè Simac.",1982,1980_1984,31.0,Spot 80,True,True
757ed5b0bd89489f9a10a62dc5c331d1_030,Martini Rosso,33,Un’avvenente cameriera in minigonna cammina per le trafficate strade di New York con un bicchiere di Martini Rosso da servire ad un uomo d’affari seduto nella sua lussuosa automobile.,1982,1980_1984,32.0,Spot 80,True,True
567fe165881f438897e7f7a793ba25e3_030,Findus Bastoncini,29,"Prima di Capitan Findus, lo spot dei famosi bastoncini di merluzzo panato aveva come protagonisti i “Fortissimi 6 x 6”, ovvero un gruppo di sei piccoli artisti da circo “forti come trentasei” come dice il jingle. Ma da dove prenderanno la loro forza? Naturalmente dai Bastoncini Findus!",1982,1980_1984,32.0,Spot 80,True,True
5661baa548bf4b49bdbcadc97234afb0_030,Polistil Candy Candy Bambola,28,"Una vera manna per tutti gli appassionati sia delle bambole in generale, sia dei cartoni giapponesi d’antan.Nei primi anni ’80 (precisamente dal 1980 in poi come testimoniano fonti cartacee) la Polistil sfruttò il successo della serie di Candy Candy per immettere sul mercato la bambola ispirata al famoso cartone, non in una, non in due, ma in QUATTRO formati diversi per “essere la Candy di tutte le Candy”.A proposito, a chi riesce a contare quante volte pronunciano la parola “Candy” nello spot, in palio la solita Cippa 🙂",1982,1980_1984,30.0,Spot 80,True,True
00ee96350d4145cb94e345feb84c0cd3_015,Talbot Samba Cabriolet,12,"La Talbot, casa automobilistica inglese acquistata nel 1978 dalla Peugeot, chiuse i battenti poco dopo la metà degli anni ’80 a causa di un’inevitabile crollo delle vendite. La Samba, piccola utilitaria molto apprezzata dai più giovani, fu l’ultima autovettura uscita dai suoi stabilimenti.  ",1982,1980_1984,16.0,Spot 80,True,True
01b9c239ed554201b538deb3b99db4a2_030,Sharp Calcolatrici Scientifiche,9,"In questo spot ci vengono mostrate le calcolatrici scientifiche della Sharp, utilissime per alcune importanti professioni. Il tutto è accompagnato da suoni di strumenti orientali e gong, atti ad evidenziare la provenienza giapponese dell’azienda.",1982,1980_1984,32.0,Spot 80,True,True
8117c7ef00b9497182ce656083996efd_030,Garnier Baby Shampoo,3,"Belle immagini di un bimbo e la sua mamma che si lavano i capelli con lo shampoo Baby di Garnier, che è “dolce per baby, dolce per mamma”.",1982,1980_1984,30.0,Spot 80,True,True
c923b44c2bed428c9334b13b44b86e70_030,Autobianchi A112,12,"Un’auto che fu un mito. Per un’auto così venne realizzato uno spot molto ad effetto, con un’idea originale: la A112 non è un’automobile, sono due! Ed ecco che, all’improvviso, da un’auto ne compaiono due…",1982,1980_1984,31.0,Spot 80,True,True
692c80b8bd4a4387b5c228dd75b7a936_015,Barilla Bavette,30,"La comunicazione Barilla ha attraversato tante fortunate campagne, e tra quelle di maggior successo, sia in tv che su stampa, ricordiamo quella incentrata sul “gusto del mezzogiorno”: eccone uno spot per uno dei tanti tipi di pasta, le Bavette.",1982,1980_1984,17.0,Spot 80,True,True
f3f81fd6ae134b8b9137579ce52e91f5_030,Kappa Abbigliamento Sportivo Olimpiadi ’84,25,"In questo vecchio spot, speakerato da Ferruccio Amendola, veniva annunciata la sponsorizzazione ufficiale dell’azienda di abbigliamento sportivo torinese Kappa da parte degli atleti della nazionale olimpica statunitense in occasione dei Giochi Olimpici di Los Angeles 1984, evento che determinerà la consacrazione del brand a livello mondiale.",1982,1980_1984,30.0,Spot 80,True,True
8844ecb92a044ba2b494192c5afd7417_030,Cagi Maglierie Cagi Biancheria Intima,25,"Un bel fusto fa bella mostra di sé con delle belle ragazze, salvo poi scoprire che queste non sono attratte da lui, ma dalla sua biancheria! Rimasto storico anche per il suo jingle.",1982,1980_1984,31.0,Spot 80,True,True
7579228b61f54070be6640489421f61e_030,Renault Renault 5,12,"Ecco un simpaticissimo spot animato, nato in Francia e trasmesso anche in Italia in cui una sorta di Wile Coyote si innamora della storica utilitaria Renault e la insegue come il succitato personaggio farebbe con Beep Beep. La “antropomorfizzazione” della R5 ha fatto parte di tutta la campagna pubblicitaria di questo modello dal suo lancio nel 1972 fino all’arrivo della seconda serie nel 1984, nel cui spot di lancio la macchina animata se ne andava piangendo, per lasciare il posto alla Supercinque.",1982,1980_1984,28.0,Spot 80,True,True
6c32ed5c085f467487a11206f46610f4_030,Campari Campari Soda,33,"Uno spot “vecchio stile”, non accattivante ma molto elegante. Una ballerina danza da una parte all’altra dello schermo con grande maestria. Lo slogan è essenziale: “Campari Soda. Che altro”",1982,1980_1984,32.0,Spot 80,True,True
629e2d175f38410495376ef3babc0963_030,Candy Formula Inox Lavatrice,11,"Ecco uno spot che ha martellato gli italiani tra il 1982 e il 1983. La “Formula Inox” è stata probabilmente una delle lavatrici di punta della Candy, e questo si intuisce anche dai toni trionfali dello spot.",1982,1980_1984,34.0,Spot 80,True,True
5369616273f24a60b098e04f6e8b9b3e_030,Ramazzotti Glen Grant,33,"Da qui è partito tutto: il Michele intenditore di whisky ha avuto la sua genesi con questo 30 secondi del 1982 e ha fatto la fortuna del Glen Grant, whisky di puro malto d’orzo che qualche anno fa ha sfruttato il volano della memoria nel suo spot con protagonista Alessandro Gassman, erroneamente (e volontariamente) chiamato Michele.",1982,1980_1984,31.0,Spot 80,True,True
5ca64bfaec7641cbac72cc4e16bbd78e_030,Golia Golia Bianca,30,"Non c’è che dire, frasi come “sfrizzola il velopendolo” o “titilla la papilla” erano un vero tormentone all’epoca in cui questo spot impazzava sia in tv che sui giornali, sia sui manifesti che sulle fiancate degli autobus. Notare lo slogan finale, che poi verrà ripreso da un famoso personaggio in un’altra nota campagna pubblicitaria…non vi anticipiamo nulla, a voi trovare la soluzione!",1982,1980_1984,32.0,Spot 80,True,True
65dc619fc14b45bd896d6cab5d8cd4a0_030,Gillette Schiuma E Dopobarba Contour,3,"Quando si pubblicizza un prodotto il cui uso è legato alla mattinata, si tende naturalmente a incentrarne lo spot su come esso possa rallegrare l’inizio di una nuova giornata. Come nel caso di questo azzeccato spot per la linea da barba Contour della Gillette, enfatizzato dal jingle “Bonjour, Contour!”",1982,1980_1984,33.0,Spot 80,True,True
6771c7be209e4a8c95f9f13e9f1ecc9f_030,Lu Prince Biscotti,30,"Ambientazione alla Heidi, dunque totalmente inverosimile per il costume italiano, per questo spot in cui vengono reclamizzati i famosi biscotti della casa francese chiamati Prince.Breve storia della LU: creata da Louis Lefèvre-Utile nel 1886 a Nantes, nel 1986 diventa parte del Gruppo Danone. I suoi più famosi prodotti in Italia sono i biscotti Prince, Mikado e Tuc, venduti nel nostro paese con il marchio Saiwa (anch’esso Gruppo Danone).",1982,1980_1984,32.0,Spot 80,True,True
4cdf6a25b0a74358bc299dfa714bb7a8_030,Febal Cucine,20,"Romina Power pubblicizza le cucine Febal sulle note di un pezzo di qualche anno prima, “Tip Tap”. Il pesante uso di grafica computerizzata rende evidente che dietro questo spot c’è la mano di Valerio Lazarov, ma accettiamo smentite.",1982,1980_1984,31.0,Spot 80,True,True
a018729f05e94aeba236c964eb1a9ff1_030,Sip Sogg Camionista,38,"Una bella storia d’amore, raccontata prima dal padre del protagonista e poi dalla indimenticabile voce di Ferruccio Amendola. Padre e figlio sono camionisti, e per lavoro devono stare per giorni lontano da casa e dagli affetti. Ma con il telefono, la lontananza è più facile da sopportare.",1982,1980_1984,31.0,Spot 80,True,True
f3ba4e082012492e86206740e0c492f0_015,Barilla Mulino Bianco Fette Biscottate,30,"Quando i mulini erano bianchi… c’erano anche le fette biscottate! Mulino Bianco, natualmente.",1982,1980_1984,17.0,Spot 80,True,True
f8d960c8ab164e41bcf727e218874212_030,Fratelli Branca Fernet Branca,33,"Diversi anni prima del ricordatissimo spot con l’aquila, il celebre amaro prodotto nel 1845 dai fratelli Branca veniva reclamizzato con varie riprese alla bottiglia su sfondo bianco mentre la voce fuori campo ne intonava le virtù. In altre parole, uno spot molto “didascalico”.",1982,1980_1984,31.0,Spot 80,True,True
f9ba03507e6b45498daaafb75de9348e_040,Supermercato Della Pellicceria,35,"Su internet non si trovano informazioni su questa catena di pelliccerie della Lombardia, ma i nostri informatori ci fanno sapere che al tempo era uno spot trasmesso di continuo e il jingle era molto conosciuto. Realizzazione a cura della TVT Commerciale, realizzatore dei primi spot Aiazzone, con i paesaggi del mondo, e il mitico Diavolina!",1982,1980_1984,41.0,Spot 80,True,True
f81d04653b80458a8757f28d7bc8d4bb_030,Galbani Certosa,29,"Sono ricominciate le scuole, dice una bionda mamma amorevole, segno che lo spot è andato in onda più o meno a settembre. E cosa c’è di meglio per un bambino che deve rimettersi dalle fatiche dello studio, o per una ragazza che vuole stare sempre in forma, o per chi vuole preparare una buona cenetta gradita da tutti, di una﻿ bella Certosa Galbani?",1982,1980_1984,30.0,Spot 80,True,True
f259195391594f2a9c077fea2c0d5840_030,Galbusera Panettone,30,"Una sola parola: S-T-O-R-I-A!!! Chiunque è vissuto negli anni ’80 ricorda il Mago G, un personaggio vestito un po’ come un clown, con un enorme cappello, ai piedi un paio di pattini (in questo spot sono da ghiaccio) e una carriola con la quale portava a tutti i suoi prodotti. Qui lo vediamo arrivare dal nulla, illuminato in maniera quantomeno inquietante, introdotto da una altrettanto inquietante voce che lo presenta con tre tonnellate di eco. Appena arriva si guarda intorno e vede la gente trovarsi tra le mani i suoi panettoni che…si illuminano! Io onestamente non ricordo la presenza del cyalume tra gli ingredienti dei panettoni Galbusera…ma torniamo allo spot. Con un fischio elettronico il nostro amico fa cadere giù la neve e…parte il jingle, una scopiazzatura tremenda di “Wordy Rappinghood” dei Tom Tom Club, successone di quell’anno, il cui ritornello viene storpiato in una maniera che merita. E tutti festeggiano sotto lo sguardo compiaciuto del Mago G. Davvero un cult! Per questo spot ringraziamo Diego del sito www.telereclame.net .",1982,1980_1984,30.0,Spot 80,True,True
fd5fbcc0e083488fb1b86f1c5dd7d116_030,Johnson&Johnson Balsamo Children,3,"E’ tornato Marco! Tutti i suoi amici lo aspettano, mentre lui arriva in bicicletta. Una ragazza, in particolare, si preoccupa poichè “ha i capelli in disordine”! Fortuna che c’è la sua amica ok che invece non perde un colpo, grazie al balsamo Johnson’s…",1982,1980_1984,30.0,Spot 80,True,True
ff9a70ebd2e2456fb16e18e4394000a5_030,Gervais Danone Danito,29,"Spot di lancio per il formaggio fresco della Danone. Protagonisti due bambini, fratello e sorella, intenti a giocare agli astronauti (pardon…”esploratori galattici”), cui la madre concede una bella pausa con un nutriente Danito.",1982,1980_1984,30.0,Spot 80,True,True
c331194bc5d34b16bdc5bd9ad9e90618_015,Bauli Colomba,30,"Ecco ancora uno spot pasquale Bauli, stavolta per la colomba classica.",1982,1980_1984,18.0,Spot 80,True,True
c03b930e595e41b69fb057cb0850376a_030,Editrice Giochi Saltaragno,28,"Molti che sono stati bambini nei primi anni ’80 sicuramente ricorderanno con affetto questo divertentissimo gioco prodotto dalla Editrice Giochi: il Saltaragno. Lo scopo del gioco era tanto semplice quanto innovativo: venivano collocati su una ragnatela alcuni animali ed i giocatori dovevano poi toglierli con delle pinze senza mai toccare la ragnatela. Se uno dei giocatori aveva la sfiga di toccarla, un grosso ragno nero gli sarebbe saltato addosso. Perchè “il ragno è cattivo”, come dice lo spot.",1982,1980_1984,32.0,Spot 80,True,True
7a125c07b48e468d904ebe1546bfffac_030,Kraft Bonnè Condimento Vegetale,29,"Eccovi lo spot di un prodotto Kraft ormai dimenticato: Bonnè, il condimento vegetale che permetteva di cucinare delicato come l’olio e di dare sapore come il burro.",1982,1980_1984,29.0,Spot 80,True,True
c0198058befc406eadd6f1d5a79aec20_030,Sagit Cornetto Algida,30,Aaaah… tempo d’estate! Con questo spot rischiate davvero di fare un volo pindarico in un tempo che non c’è più: guardate le immagini e fatevi trasportare dalla musica che i più grandi di voi sicuramente ricorderanno. Un cult.,1982,1980_1984,30.0,Spot 80,True,True
f84acd462e2e4fbba04e2d18fba8fd64_030,Borsci Borov,33,"Uno spot ipnotico, per non dire ripetitivo… di cosa stiamo parlando? di Borov, al San Marzano Borsci…",1982,1980_1984,32.0,Spot 80,True,True
f731fac904c14e12afd448f3843efa60_030,Sangemini Ferrarelle,32,"Ogni parola è superflua su questo spot: la celebre idea del soggetto declinato in positivo, in negativo e in versione “naturale”, usato sulla carta stampata, è presente in versione televisiva in questo spot. Celebre di questa campagna, il soggetto con la Gioconda, mentre qui abbiamo due sposini. Il claim è quello storico: “liscia, gassata o… Ferrarelle?”",1982,1980_1984,30.0,Spot 80,True,True
f4276147cde743019bd1861798b5ab3f_030,Terme Di Crodo Crodino,32,"Che dire del Crodino? Un classico italiano e un classico della pubblicità anni 80. I vari soggetti realizzati nel decennio hanno tutti avuto lo stesso jingle, la stessa voce fuori campo particolamente lanciata e accattivante e il suono del tappo che stappa. Ogni soggetto mostrava una situazione di vita quotidiana in cui Crodino era protagonista, ma in questo caso lo spot è a tutti gli effetti istituzionale, con le immagini che richiamano solo ed esclusivamente al prodotto.",1982,1980_1984,32.0,Spot 80,True,True
c560804f53504d7fa449473b375f4e67_030,Scottex Carta Igienica,16,"I “10 piani di morbidezza” della celebre carta igienica Scottex videro la luce proprio con questo spot, dai toni molto sereni, dove vediamo per la prima volta il famoso “test di lunghezza” eseguito con i palloncini.",1982,1980_1984,32.0,Spot 80,True,True
c5e6c9cfe07445d1bc240176c6120bcd_030,Wwf,36,"Le immagini mostrate in questo spot istituzionale simboleggiano in maniera chiara l’indifferenza e il disinteresse verso i sogni e le speranze delle generazioni future, un problema che ancora oggi, purtroppo, esiste e sembra peggiorare sempre di più: in mezzo ad un cumulo di rifiuti e di rottami sparsi per terra appare improvvisamente il disegno di un bambino, che raffigura la sua visione di un mondo più pulito e più felice. Dopo vari primi piani del disegno, un’ automobile prende una pozzanghera e uno schizzo di fango colpisce il disegno, rovinandolo. Lo spot si conclude con un invito allo spettatore a diventare socio di WWF Italia, una delle più importanti organizzazioni mondiali ambientaliste che può garantire un mondo migliore per lui e per i suoi figli.",1982,1980_1984,33.0,Spot 80,True,True
